gene_id,gene_symbol,mean_log2_cpm_disease,mean_log2_cpm_control,mean_log2_cpm,log2_fold_change,p_value,n_pairs,method,comparison,padj,abs_log2_fold_change
ENSG00000136802,LRRC8A,5.642695306858738,5.940222046071352,5.791458676465045,-0.2975267392126142,0.030780399297079795,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2975267392126142
ENSG00000179041,RRS1,4.534449895322617,4.6289688679324845,4.58170938162755,-0.09451897260986719,0.03078891649228745,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.09451897260986719
ENSG00000167702,KIFC2,4.845118152692176,4.542074147143624,4.693596149917899,0.3030440055485517,0.03086066189037491,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3030440055485517
ENSG00000115841,RMDN2,2.220196406343408,1.9600238536551577,2.090110129999283,0.2601725526882501,0.03090158924688785,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2601725526882501
ENSG00000176842,IRX5,2.7305785532921605,4.056746008015382,3.3936622806537713,-1.3261674547232212,0.0310033909013764,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,1.3261674547232212
ENSG00000146054,TRIM7,1.1191284321759853,1.272709046786826,1.1959187394814057,-0.15358061461084072,0.03126299736560451,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.15358061461084072
ENSG00000101160,CTSZ,6.323169484382959,6.039212871711354,6.181191178047157,0.2839566126716049,0.03144314551542712,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2839566126716049
ENSG00000117602,RCAN3,4.588153701857429,4.186581250903919,4.387367476380674,0.4015724509535099,0.03145260552051355,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.4015724509535099
ENSG00000186174,BCL9L,7.048369954026924,6.7251247424991405,6.8867473482630315,0.32324521152778374,0.03146969755288516,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.32324521152778374
ENSG00000188321,ZNF559,3.4080214208438444,3.1509691746483592,3.279495297746102,0.25705224619548517,0.03150677015769019,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.25705224619548517
ENSG00000185187,SIGIRR,3.2513528326087098,3.403524719623306,3.327438776116008,-0.15217188701459605,0.031535497061224715,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.15217188701459605
ENSG00000275482,EPHB6,1.4668769398724473,1.1003883345314567,1.2836326372019518,0.3664886053409906,0.03170223225531573,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3664886053409906
ENSG00000120322,PCDHB8,1.748873852602408,0.8521728472202179,1.300523349911313,0.89670100538219,0.03174536595345587,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.89670100538219
ENSG00000128272,ATF4,7.626094767865592,7.351550322722428,7.48882254529401,0.2745444451431638,0.03182503532018004,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2745444451431638
ENSG00000105655,ISYNA1,7.732253717607686,7.433833364746821,7.583043541177254,0.2984203528608651,0.03183173300958681,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2984203528608651
ENSG00000244560,AC004890.2,2.6628188851243526,2.280406732265623,2.4716128086949873,0.38241215285872965,0.031843564158538035,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.38241215285872965
ENSG00000011243,AKAP8L,6.137933115577966,5.964971573842361,6.051452344710164,0.17296154173560474,0.03189486849550153,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.17296154173560474
ENSG00000272983,AL117339.4,1.1428650711262995,0.954006341697525,1.0484357064119123,0.18885872942877457,0.03192652161488567,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.18885872942877457
ENSG00000171824,EXOSC10,6.0231299353539045,5.915972832540081,5.9695513839469925,0.10715710281382318,0.03193672173453689,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.10715710281382318
ENSG00000163126,ANKRD23,1.4109304566667265,1.1621256511587867,1.2865280539127566,0.2488048055079397,0.031955941652940835,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2488048055079397
ENSG00000184178,SCFD2,4.1759481916343075,3.993721407799884,4.084834799717096,0.1822267838344236,0.031999730704629595,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.1822267838344236
ENSG00000157933,SKI,6.477011539230909,6.356656286314723,6.416833912772816,0.12035525291618576,0.0320144151455431,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.12035525291618576
ENSG00000068697,LAPTM4A,7.228752860503569,7.12617848609852,7.177465673301044,0.10257437440504891,0.032023785336061934,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.10257437440504891
ENSG00000074964,ARHGEF10L,6.046742526396192,5.794671597898702,5.920707062147447,0.25207092849748935,0.03211121196764351,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.25207092849748935
ENSG00000103855,CD276,6.329157401642539,6.226027684334252,6.277592542988395,0.10312971730828746,0.03215234031826839,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.10312971730828746
ENSG00000070159,PTPN3,4.651991868486295,2.8114783653914213,3.7317351169388577,1.8405135030948738,0.032197879123807976,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,1.8405135030948738
ENSG00000164659,KIAA1324L,6.386863442163335,6.713689050749963,6.55027624645665,-0.3268256085866277,0.032246482969978174,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3268256085866277
ENSG00000172270,BSG,8.690901310168025,8.57904322704506,8.634972268606544,0.1118580831229643,0.032252373699937366,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.1118580831229643
ENSG00000134910,STT3A,6.1964379372287794,6.023564554135155,6.110001245681968,0.17287338309362443,0.032349686618071194,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.17287338309362443
ENSG00000005469,CROT,4.24033685000578,3.6377817608537133,3.9390593054297462,0.6025550891520663,0.03243148272366949,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.6025550891520663
ENSG00000160972,PPP1R16A,5.6885128420278015,5.537697027106664,5.613104934567233,0.15081581492113738,0.03245752754340219,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.15081581492113738
ENSG00000162139,NEU3,4.564599542269949,4.363642745547721,4.464121143908835,0.20095679672222833,0.03248786004439255,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.20095679672222833
ENSG00000146267,FAXC,2.371241284178417,2.1773960191910278,2.2743186516847227,0.1938452649873894,0.032540040200049955,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.1938452649873894
ENSG00000262001,DLGAP1-AS2,1.4127509543059433,0.8270183981714281,1.1198846762386856,0.5857325561345152,0.03258005672316238,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.5857325561345152
ENSG00000256269,HMBS,3.6454993923993104,4.300432855829983,3.9729661241146466,-0.6549334634306723,0.03259712090541036,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.6549334634306723
ENSG00000198358,AL354714.1,2.0736921216581554,1.797911469268403,1.9358017954632796,0.27578065238975236,0.03270789166473424,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.27578065238975236
ENSG00000156471,PTDSS1,5.963982833046907,5.735201281226906,5.849592057136906,0.22878155182000093,0.03273639738056266,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.22878155182000093
ENSG00000177663,IL17RA,3.7511849311219514,3.2845816707529596,3.5178833009374557,0.4666032603689918,0.032851391140694075,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.4666032603689918
ENSG00000131467,PSME3,6.8489495479543665,6.787217503202779,6.818083525578573,0.061732044751587445,0.032858329037806604,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.061732044751587445
ENSG00000168939,SPRY3,2.74130470411609,2.3795463901884335,2.5604255471522617,0.36175831392765634,0.03286095691725357,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.36175831392765634
ENSG00000268658,LINC00664,1.1765622743673902,0.9769860559984327,1.0767741651829115,0.19957621836895756,0.03288567254025475,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.19957621836895756
ENSG00000158156,XKR8,4.745529581124064,4.260301495280839,4.50291553820245,0.4852280858432252,0.032892687348467314,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.4852280858432252
ENSG00000074047,GLI2,4.94992195255027,4.554199136427695,4.752060544488982,0.395722816122575,0.03299555032450564,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.395722816122575
ENSG00000130175,PRKCSH,6.952258397628044,6.586837673568961,6.769548035598501,0.3654207240590832,0.03303150603831821,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3654207240590832
ENSG00000114209,PDCD10,4.9785272908704,5.105633826008557,5.042080558439479,-0.1271065351381564,0.033040795706698683,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.1271065351381564
ENSG00000205476,CCDC85C,7.219219223123642,7.022577972533508,7.1208985978285755,0.19664125059013404,0.03309308332425626,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.19664125059013404
ENSG00000246273,SBF2-AS1,1.7008448635907325,1.949128450214322,1.824986656902527,-0.24828358662358951,0.033128663133333985,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.24828358662358951
ENSG00000159720,ATP6V0D1,6.64994497317366,6.523957037350293,6.586951005261977,0.12598793582336754,0.033138950472909115,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.12598793582336754
ENSG00000130827,PLXNA3,6.113613150662637,5.8121836189745295,5.962898384818583,0.3014295316881075,0.033202426989599305,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3014295316881075
ENSG00000174276,ZNHIT2,3.4608844099059923,3.248443086748337,3.3546637483271646,0.2124413231576554,0.03324128278543832,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2124413231576554
ENSG00000223509,AC135983.2,1.943498928588699,1.5915986364500105,1.7675487825193545,0.35190029213868845,0.033271077850662474,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.35190029213868845
ENSG00000205740,AL359878.1,2.020126340815992,1.744247108819421,1.8821867248177064,0.2758792319965713,0.033329410366570916,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2758792319965713
ENSG00000048707,VPS13D,6.4597682157894525,6.000086829707516,6.229927522748484,0.45968138608193687,0.03336309767796759,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.45968138608193687
ENSG00000215425,DDX39B,4.165897557009504,3.9528353307685626,4.059366443889033,0.21306222624094096,0.03336657986592218,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.21306222624094096
ENSG00000104723,TUSC3,7.269298945581345,7.146476857718994,7.20788790165017,0.12282208786235049,0.033377329126042514,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.12282208786235049
ENSG00000153207,AHCTF1,3.228822022810659,2.8405755086146818,3.0346987657126703,0.38824651419597744,0.033430758187998795,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.38824651419597744
ENSG00000160767,FAM189B,4.729917324899099,4.350258911586681,4.54008811824289,0.3796584133124181,0.03358573224484506,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3796584133124181
ENSG00000111540,RAB5B,7.446263088253235,7.331073852888633,7.388668470570933,0.11518923536460246,0.03358711240995031,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.11518923536460246
ENSG00000185513,L3MBTL1,2.8468053937626827,2.6639060834878707,2.7553557386252767,0.182899310274812,0.033618530063693364,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.182899310274812
ENSG00000105364,MRPL4,5.859149709664606,5.693402199646452,5.776275954655528,0.16574751001815358,0.03372065923565613,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.16574751001815358
ENSG00000113643,RARS,6.35472193967194,6.416402179924063,6.385562059798001,-0.06168024025212304,0.033763315494828985,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.06168024025212304
ENSG00000225368,HCG15,1.8223814381195593,1.6087688489557113,1.7155751435376354,0.21361258916384807,0.03379172181847972,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.21361258916384807
ENSG00000158769,F11R,6.657601320219317,6.025175068698208,6.341388194458763,0.6324262515211094,0.03388652688591627,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.6324262515211094
ENSG00000100225,FBXO7,6.504892557353906,6.434944026938403,6.469918292146155,0.06994853041550275,0.033926678144280895,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.06994853041550275
ENSG00000204054,LINC00963,5.237521304589124,4.9553493967752535,5.096435350682189,0.28217190781387025,0.033929789568360326,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.28217190781387025
ENSG00000150625,GPM6A,1.6508436417998504,2.1674567044781443,1.909150173138997,-0.5166130626782939,0.03394817878664077,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.5166130626782939
ENSG00000106608,URGCP,5.436233251186156,5.210132264359536,5.323182757772845,0.22610098682662017,0.033990773859787014,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.22610098682662017
ENSG00000174469,CNTNAP2,1.4048898380321997,1.76543549245138,1.5851626652417898,-0.3605456544191803,0.03402078925426508,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3605456544191803
ENSG00000124140,SLC12A5,1.8565771880132405,1.7138979992922165,1.7852375936527285,0.14267918872102392,0.034053973004135665,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.14267918872102392
ENSG00000125912,NCLN,6.132312981461318,5.845321531593676,5.988817256527497,0.28699144986764225,0.034078568962729185,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.28699144986764225
ENSG00000129292,PHF20L1,6.86728854990537,7.136144604590942,7.001716577248156,-0.26885605468557117,0.034187912475982886,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.26885605468557117
ENSG00000112759,SLC29A1,5.2620569649260345,4.99587436478244,5.128965664854237,0.2661826001435941,0.034235194338429004,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2661826001435941
ENSG00000273372,SFTPD-AS1,1.612646589261464,1.389975224585769,1.5013109069236166,0.22267136467569504,0.03428967558006015,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.22267136467569504
ENSG00000115415,STAT1,6.935458407647382,6.848395000103572,6.891926703875477,0.08706340754380992,0.0343032549628124,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.08706340754380992
ENSG00000112394,SLC16A10,2.849210382237939,2.3421707152336357,2.5956905487357873,0.5070396670043031,0.034332242941766594,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.5070396670043031
ENSG00000132840,BHMT2,1.1797653143306124,1.0098190823770572,1.0947921983538347,0.16994623195355518,0.034430417990400766,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.16994623195355518
ENSG00000236830,CBR3-AS1,1.6306683055799926,1.4212815808348376,1.525974943207415,0.20938672474515507,0.034465101734822055,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.20938672474515507
ENSG00000265688,MAFG-DT,1.526149032494736,1.6480714916132155,1.5871102620539757,-0.12192245911847954,0.03448617127944066,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.12192245911847954
ENSG00000006210,CX3CL1,2.1870785218653217,1.3037123274536129,1.7453954246594672,0.8833661944117088,0.03481920105813895,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.8833661944117088
ENSG00000103264,FBXO31,4.587272275512039,4.345442618186167,4.466357446849103,0.24182965732587203,0.03482297781735899,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.24182965732587203
ENSG00000197375,SLC22A5,3.562011683437163,3.2691041496752042,3.4155579165561836,0.29290753376195866,0.034830421571057736,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.29290753376195866
ENSG00000135678,CPM,1.4622368193651305,1.0089598727568005,1.2355983460609656,0.45327694660832996,0.03493462188916169,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.45327694660832996
ENSG00000181789,COPG1,7.104339781982241,6.908833377074207,7.006586579528224,0.19550640490803417,0.034950043390878135,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.19550640490803417
ENSG00000059122,FLYWCH1,5.345352480837082,5.092512736453053,5.218932608645068,0.2528397443840289,0.035036419580857306,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2528397443840289
ENSG00000128585,MKLN1,6.188832768539425,6.100237150892546,6.144534959715986,0.08859561764687829,0.03511099705846564,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.08859561764687829
ENSG00000072840,EVC,3.847772202493028,3.6736931689481866,3.760732685720608,0.17407903354484144,0.03523900327571103,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.17407903354484144
ENSG00000124217,MOCS3,3.937270570743357,3.780997312968953,3.859133941856155,0.1562732577744037,0.03528571553083611,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.1562732577744037
ENSG00000254510,AP001107.5,2.0599554427148172,2.744587451653049,2.4022714471839333,-0.6846320089382316,0.035366299092544545,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.6846320089382316
ENSG00000197816,CCDC180,2.5498713847369143,2.1813410106936555,2.365606197715285,0.36853037404325883,0.035495724677679336,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.36853037404325883
ENSG00000101158,NELFCD,4.750648373361404,4.3832801803817425,4.566964276871574,0.3673681929796615,0.035530198340716045,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3673681929796615
ENSG00000179859,RNF227,2.6140143644155422,2.174763630123327,2.3943889972694348,0.4392507342922154,0.03554797419444255,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.4392507342922154
ENSG00000119185,ITGB1BP1,5.868547933945588,5.54150744679806,5.705027690371824,0.32704048714752787,0.03557473713908405,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.32704048714752787
ENSG00000183098,GPC6,7.24490723552969,6.766876862553001,7.005892049041346,0.47803037297668904,0.03562001786285335,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.47803037297668904
ENSG00000104976,SNAPC2,4.069174688754978,3.822327418888276,3.9457510538216276,0.2468472698667017,0.03563454058119809,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.2468472698667017
ENSG00000128245,YWHAH,7.174653171253694,7.073552839094525,7.124103005174109,0.10110033215916925,0.0356532408086429,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.10110033215916925
ENSG00000102858,MGRN1,6.663730445501808,6.427466318707929,6.5455983821048696,0.23626412679387876,0.03583398014276165,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.23626412679387876
ENSG00000113356,POLR3G,1.9905426531123673,0.7689279854826193,1.3797353192974933,1.2216146676297481,0.035903374881806026,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,1.2216146676297481
ENSG00000226103,C6orf47,2.925753663387485,2.559223341250112,2.7424885023187984,0.36653032213737324,0.03590926420874388,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.36653032213737324
ENSG00000100644,HIF1A,8.913339429656338,8.593142387761707,8.75324090870902,0.3201970418946303,0.03604865406152376,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.3201970418946303
ENSG00000143013,LMO4,6.9177996960152734,6.7457987127697265,6.8317992043925,0.1720009832455469,0.03606392385468567,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.1720009832455469
ENSG00000168591,TMUB2,5.030494995266743,4.902297078627641,4.9663960369471924,0.12819791663910163,0.03613837845609739,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.12819791663910163
ENSG00000205583,STAG3L1,2.1423329178605264,1.7848263921562015,1.963579655008364,0.35750652570432484,0.036144852347758986,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.35750652570432484
ENSG00000267939,AC008946.1,1.305603151996304,1.1047924618826643,1.2051978069394842,0.20081069011363972,0.036318051968284956,3,paired_t_test_on_patient_mean_log2_cpm,FRDA_iPSC_cardiomyocytes_vs_isogenic_corrected_controls,0.6709870961276817,0.20081069011363972
